method,target_id,frame,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,error_xy_m,visible
proposed,J03-NW-HIGH,4,3.0338,0.9669787234042552,0.22,2.9751598544893576,0.91361397197352,0.07928722066495611,1
proposed,J03-NW-HIGH,5,3.0338,0.9669787234042552,0.22,2.9807423057731883,0.9596834649738436,0.05355688295851727,1
proposed,J03-NW-HIGH,6,3.0338,0.9669787234042552,0.22,3.00259393892709,0.8539504191455624,0.11725705015597919,1
proposed,J03-NW-HIGH,7,3.0338,0.9669787234042552,0.22,3.000643728744311,0.9188616343831773,0.05843451530938855,1
proposed,J03-NW-HIGH,8,3.0338,0.9669787234042552,0.22,2.9956920703782752,0.9613371767619501,0.03852325724249728,1
proposed,J03-NW-HIGH,9,3.0338,0.9669787234042552,0.22,2.965847376997627,0.9557206025352825,0.06887891011335041,1
proposed,J03-NW-HIGH,10,3.0338,0.9669787234042552,0.22,2.9917069269820473,0.882513796843858,0.09437240388454651,1
proposed,J03-NW-HIGH,11,3.0338,0.9669787234042552,0.22,3.004398841877912,0.8666615347898362,0.10453691419982189,1
proposed,J03-NW-HIGH,12,3.0338,0.9669787234042552,0.22,2.9707429719572493,0.8962204981736055,0.09477824235221693,1
proposed,J03-NW-HIGH,13,3.0338,0.9669787234042552,0.22,3.0624874587998336,0.8937719810808432,0.07862695093922056,1
proposed,J03-NW-HIGH,14,3.0338,0.9669787234042552,0.22,2.986082856034075,0.8834266051377736,0.09621788968316096,1
proposed,J03-NW-HIGH,15,3.0338,0.9669787234042552,0.22,3.0599701131643156,0.9203659515365423,0.053456761258278016,1
proposed,J03-NW-HIGH,16,3.0338,0.9669787234042552,0.22,2.9707832537366676,0.896717662141808,0.09438075566206568,1
proposed,J03-NW-HIGH,17,3.0338,0.9669787234042552,0.22,3.026419724250381,0.9243339125200296,0.04327872878784417,1
proposed,J03-NW-HIGH,18,3.0338,0.9669787234042552,0.22,2.964270556384895,0.918355321588866,0.0848444384360391,1
proposed,J03-NW-HIGH,19,3.0338,0.9669787234042552,0.22,2.9608166317416846,0.9286508998361926,0.0824353935017804,1
proposed,J03-NW-HIGH,20,3.0338,0.9669787234042552,0.22,3.0326537011706387,0.9431241944230891,0.023882055060640915,1
proposed,J03-NW-HIGH,21,3.0338,0.9669787234042552,0.22,2.996547911659521,0.9178210627016413,0.0616781459795944,1
proposed,J03-NW-HIGH,22,3.0338,0.9669787234042552,0.22,2.9983962457566973,0.88745159377447,0.0870516522627389,0
proposed,J03-NW-HIGH,23,3.0338,0.9669787234042552,0.22,3.0034801821059918,0.9404501449091728,0.04028717952519833,1
proposed,J03-NW-HIGH,24,3.0338,0.9669787234042552,0.22,3.009216181610935,0.9305771169174972,0.04392540359977693,1
proposed,J03-NW-HIGH,25,3.0338,0.9669787234042552,0.22,2.9878799348742473,0.888997528568784,0.0904970669641899,1
proposed,J03-NW-HIGH,26,3.0338,0.9669787234042552,0.22,2.997555361162836,0.8996403400054805,0.07647307842108113,1
proposed,J03-NW-HIGH,27,3.0338,0.9669787234042552,0.22,2.9841643706826435,0.892617596597294,0.0894051054343708,1
proposed,J03-NW-HIGH,28,3.0338,0.9669787234042552,0.22,2.991610684623067,0.9429744421291713,0.04854012619995609,1
proposed,J03-NW-HIGH,29,3.0338,0.9669787234042552,0.22,2.9968466879317956,0.9318941194217794,0.05095563471704815,1
proposed,J03-NW-HIGH,30,3.0338,0.9669787234042552,0.22,2.9940037718852617,0.9453730128915634,0.04528296035948307,1
proposed,J03-NW-HIGH,31,3.0338,0.9669787234042552,0.22,2.96541836598746,0.9029036235410848,0.09371054525879252,1
proposed,J03-NW-HIGH,32,3.0338,0.9669787234042552,0.22,3.0215644321687734,0.9208932927896643,0.0476820305260254,1
proposed,J03-NW-HIGH,33,3.0338,0.9669787234042552,0.22,3.0171713211099234,0.8953894889891512,0.07349511171343294,1
proposed,J03-NW-HIGH,34,3.0338,0.9669787234042552,0.22,2.9698963779688605,0.952376935521481,0.06555063018821593,1
proposed,J03-NW-HIGH,35,3.0338,0.9669787234042552,0.22,3.0225538685953293,0.9185552779955751,0.04971222723655151,1
proposed,J03-NW-HIGH,36,3.0338,0.9669787234042552,0.22,2.9473859587188413,0.9395739668615696,0.09065543123114925,1
proposed,J03-NW-HIGH,37,3.0338,0.9669787234042552,0.22,3.007053827510432,0.9384182446231645,0.039128745073754134,1
proposed,J03-NW-HIGH,38,3.0338,0.9669787234042552,0.22,2.9985353185838557,0.9765528404657962,0.036541229767075877,1
proposed,J03-NW-HIGH,39,3.0338,0.9669787234042552,0.22,2.9392590976772093,0.8974819396882414,0.11733620566081818,1
proposed,J03-NW-HIGH,40,3.0338,0.9669787234042552,0.22,2.9882779997331186,0.9288366143113589,0.05938916563105039,1
proposed,J03-NW-HIGH,41,3.0338,0.9669787234042552,0.22,2.9760548620712894,0.9371028598643952,0.06501590710478566,1
proposed,J03-NW-HIGH,42,3.0338,0.9669787234042552,0.22,2.973132905482729,0.9172925102201065,0.07841693782435115,1
proposed,J03-NW-HIGH,43,3.0338,0.9669787234042552,0.22,2.9727657578240803,0.8940242885268522,0.09511849602611484,1
proposed,J03-NW-HIGH,44,3.0338,0.9669787234042552,0.22,2.9629751359295344,0.8988372441527885,0.09828236141433495,1
proposed,J03-NW-HIGH,45,3.0338,0.9669787234042552,0.22,2.973581490271254,0.8889761572499463,0.09854272799455262,1
proposed,J03-NW-HIGH,46,3.0338,0.9669787234042552,0.22,3.041625144249882,0.9246124952955285,0.043082829139833995,1
proposed,J03-NW-HIGH,47,3.0338,0.9669787234042552,0.22,2.9752161504554344,0.9431625026934719,0.06323985923770718,1
proposed,J03-NW-HIGH,48,3.0338,0.9669787234042552,0.22,3.008688339480862,0.953852139070235,0.028335537939248194,1
proposed,J03-NW-HIGH,49,3.0338,0.9669787234042552,0.22,3.0096821827591076,0.9011011930812307,0.07015353241231752,1
proposed,J03-NW-HIGH,50,3.0338,0.9669787234042552,0.22,3.005156086937219,0.9193852270793594,0.05554830913696655,1
proposed,J03-NW-HIGH,51,3.0338,0.9669787234042552,0.22,2.965120127388325,0.9114431831001101,0.08832395563395704,1
proposed,J03-NW-HIGH,52,3.0338,0.9669787234042552,0.22,2.9787182307962277,0.8935606523904066,0.09178351949022294,1
proposed,J03-NW-HIGH,53,3.0338,0.9669787234042552,0.22,2.9615669331720365,0.9762543435758211,0.0728261839789796,1
proposed,J03-NW-HIGH,54,3.0338,0.9669787234042552,0.22,2.9634330483985676,0.9761411469102736,0.07096096026817808,1
proposed,J03-NW-HIGH,55,3.0338,0.9669787234042552,0.22,2.9707078592311515,0.9400510093408804,0.06859825079019902,1
proposed,J03-NW-HIGH,56,3.0338,0.9669787234042552,0.22,2.9925289636105705,0.8973159749867221,0.08097034618761428,1
proposed,J03-NW-HIGH,57,3.0338,0.9669787234042552,0.22,2.9815413767734325,0.9338204223935833,0.06189052130537155,1
proposed,J03-NW-HIGH,58,3.0338,0.9669787234042552,0.22,2.9341194402088995,0.9129054873295287,0.11340250817270416,1
proposed,J03-NW-HIGH,59,3.0338,0.9669787234042552,0.22,2.9719302576559743,0.8723904622750964,0.11302567921120417,1
proposed,J03-NW-HIGH,60,3.0338,0.9669787234042552,0.22,2.9894632314676155,0.9432918457866845,0.050267456820133616,1
proposed,J03-NE-HIGH,1,3.8611999999999997,0.9669787234042552,0.22,3.8441792539331474,0.9031347768334372,0.06607386253587513,1
proposed,J03-NE-HIGH,2,3.8611999999999997,0.9669787234042552,0.22,3.868548125057725,0.9200408538458505,0.04750956262212671,1
proposed,J03-NE-HIGH,3,3.8611999999999997,0.9669787234042552,0.22,3.807308894541162,0.9617736233383078,0.05414189056795211,1
proposed,J03-NE-HIGH,4,3.8611999999999997,0.9669787234042552,0.22,3.8255635872246057,0.8923843632303831,0.08266965879479381,1
proposed,J03-NE-HIGH,5,3.8611999999999997,0.9669787234042552,0.22,3.8296405055931655,0.9531237422962345,0.03446682736659427,1
proposed,J03-NE-HIGH,6,3.8611999999999997,0.9669787234042552,0.22,3.843939209209794,0.9151098550975315,0.054665477205668736,1
proposed,J03-NE-HIGH,7,3.8611999999999997,0.9669787234042552,0.22,3.822633573258148,0.9116424549429136,0.06744977300821921,1
proposed,J03-NE-HIGH,8,3.8611999999999997,0.9669787234042552,0.22,3.853922546983462,0.9001370432535585,0.06723668290283182,1
proposed,J03-NE-HIGH,9,3.8611999999999997,0.9669787234042552,0.22,3.850421384314692,0.9174548501136061,0.05068325741110009,1
proposed,J03-NE-HIGH,10,3.8611999999999997,0.9669787234042552,0.22,3.837241393661334,0.9525542475546229,0.027965699011964353,1
proposed,J03-NE-HIGH,11,3.8611999999999997,0.9669787234042552,0.22,3.823278794287591,0.9093028922526092,0.06902549776507229,1
proposed,J03-NE-HIGH,12,3.8611999999999997,0.9669787234042552,0.22,3.831757461352895,0.9529875757623357,0.03259778051224101,1
proposed,J03-NE-HIGH,13,3.8611999999999997,0.9669787234042552,0.22,3.8595275499200232,0.8986919899477407,0.06830721085969671,1
proposed,J03-NE-HIGH,14,3.8611999999999997,0.9669787234042552,0.22,3.804082006447006,0.9093957325897809,0.08110651033461917,1
proposed,J03-NE-HIGH,15,3.8611999999999997,0.9669787234042552,0.22,3.8327045292413713,0.9423596785301518,0.03765752546661776,1
proposed,J03-NE-HIGH,16,3.8611999999999997,0.9669787234042552,0.22,3.8100825637675295,0.9205162970737375,0.06907784990501255,1
proposed,J03-NE-HIGH,17,3.8611999999999997,0.9669787234042552,0.22,3.8403528903073787,0.9075775951122024,0.06295312561664504,1
proposed,J03-NE-HIGH,18,3.8611999999999997,0.9669787234042552,0.22,3.861818353913526,0.900613917792374,0.06636768630489652,0
proposed,J03-NE-HIGH,19,3.8611999999999997,0.9669787234042552,0.22,3.8331657204289202,0.9662973004912307,0.028042559944766825,1
proposed,J03-NE-HIGH,20,3.8611999999999997,0.9669787234042552,0.22,3.797851647932188,0.9216743840141115,0.07788129992035799,1
proposed,J03-NE-HIGH,21,3.8611999999999997,0.9669787234042552,0.22,3.8150622190295267,0.9638974165049528,0.04624055887515887,1
proposed,J03-NE-HIGH,22,3.8611999999999997,0.9669787234042552,0.22,3.815769382044019,0.9330925881878896,0.056676372570623135,1
proposed,J03-NE-HIGH,23,3.8611999999999997,0.9669787234042552,0.22,3.8457378561326454,0.9514658169067217,0.021902697573038327,1
proposed,J03-NE-HIGH,24,3.8611999999999997,0.9669787234042552,0.22,3.830833154863862,0.947246745177967,0.03621458612555014,1
proposed,J03-NE-HIGH,25,3.8611999999999997,0.9669787234042552,0.22,3.8006750111066556,0.894958496854055,0.09407543416259943,1
proposed,J03-NE-HIGH,26,3.8611999999999997,0.9669787234042552,0.22,3.811181393641685,0.9098835484653731,0.0759059943833792,1
proposed,J03-NE-HIGH,27,3.8611999999999997,0.9669787234042552,0.22,3.8319763168693353,0.9392169478132445,0.04030806172079129,1
proposed,J03-NE-HIGH,28,3.8611999999999997,0.9669787234042552,0.22,3.802390079974017,0.8746868642737526,0.10943671209985703,1
proposed,J03-NE-HIGH,29,3.8611999999999997,0.9669787234042552,0.22,3.78979370931894,0.9013485072950203,0.09698548146693338,1
proposed,J03-NE-HIGH,30,3.8611999999999997,0.9669787234042552,0.22,3.788633808959016,0.9608841555700884,0.07282167149469854,1
proposed,J03-NE-HIGH,31,3.8611999999999997,0.9669787234042552,0.22,3.8220887358264446,0.9134329989382073,0.06630863890812069,1
proposed,J03-NE-HIGH,32,3.8611999999999997,0.9669787234042552,0.22,3.804995103849875,0.946074015593256,0.0599666337216754,1
proposed,J03-NE-HIGH,33,3.8611999999999997,0.9669787234042552,0.22,3.8149488143331016,0.9130964569652376,0.07101035707697269,1
proposed,J03-NE-HIGH,34,3.8611999999999997,0.9669787234042552,0.22,3.782834003252444,0.9017224713863127,0.10197846769621102,1
proposed,J03-NE-HIGH,35,3.8611999999999997,0.9669787234042552,0.22,3.8592381116481964,0.9238348968470488,0.04318841020347066,1
proposed,J03-NE-HIGH,36,3.8611999999999997,0.9669787234042552,0.22,3.8398246161355045,0.9420768158469894,0.0328178615291297,1
proposed,J03-NE-HIGH,37,3.8611999999999997,0.9669787234042552,0.22,3.815984157529514,0.9221753421259803,0.0636538717147845,1
proposed,J03-NE-HIGH,38,3.8611999999999997,0.9669787234042552,0.22,3.7732348930460495,0.8926318228776444,0.11517517813892737,1
proposed,J03-NE-HIGH,39,3.8611999999999997,0.9669787234042552,0.22,3.8195139212580376,0.9098670294805591,0.07070696389829657,1
proposed,J03-NE-HIGH,40,3.8611999999999997,0.9669787234042552,0.22,3.8535380973187805,0.930044982500674,0.03772010034224906,1
proposed,J03-NE-HIGH,41,3.8611999999999997,0.9669787234042552,0.22,3.8156574216943473,0.9255502809243152,0.061566567916688165,1
proposed,J03-NE-HIGH,42,3.8611999999999997,0.9669787234042552,0.22,3.7890326859056196,0.9195871173310762,0.08633704621882944,1
proposed,J03-NE-HIGH,43,3.8611999999999997,0.9669787234042552,0.22,3.8287164482616687,0.88929914259062,0.08419797152496551,0
proposed,J03-NE-HIGH,44,3.8611999999999997,0.9669787234042552,0.22,3.8208068663844217,0.9476070382132835,0.04479807395886627,1
proposed,J03-NE-HIGH,45,3.8611999999999997,0.9669787234042552,0.22,3.8725187575159814,0.8632354101842313,0.10435894455950369,1
proposed,J03-NE-HIGH,46,3.8611999999999997,0.9669787234042552,0.22,3.7720308047217084,0.8929997561281295,0.11586212921321672,1
proposed,J03-NE-HIGH,47,3.8611999999999997,0.9669787234042552,0.22,3.8006130112538155,0.9264501708357439,0.07289270730758218,1
proposed,J03-NE-HIGH,48,3.8611999999999997,0.9669787234042552,0.22,3.867851647958505,0.8894432640463026,0.07782025365168507,1
proposed,J03-NE-HIGH,49,3.8611999999999997,0.9669787234042552,0.22,3.782420507496132,0.8986456581711405,0.1042862226917826,1
proposed,J03-NE-HIGH,50,3.8611999999999997,0.9669787234042552,0.22,3.754000340062197,0.9269128096718413,0.1144423196811117,1
proposed,J03-NE-HIGH,51,3.8611999999999997,0.9669787234042552,0.22,3.8350793373631036,0.8516675579104663,0.11823262622527887,1
proposed,J03-NE-HIGH,52,3.8611999999999997,0.9669787234042552,0.22,3.8574295860018344,0.9229615382732459,0.04417837263384772,1
proposed,J03-NE-HIGH,53,3.8611999999999997,0.9669787234042552,0.22,3.829380713302362,0.9446547027345167,0.038869382614203855,1
proposed,J03-NE-HIGH,54,3.8611999999999997,0.9669787234042552,0.22,3.780254602984695,0.9212201965604462,0.0929838699822766,1
proposed,J03-NE-HIGH,55,3.8611999999999997,0.9669787234042552,0.22,3.7995907297393434,0.9509096487684916,0.06367038041114825,1
proposed,J03-NE-HIGH,56,3.8611999999999997,0.9669787234042552,0.22,3.8380604902597413,0.9199448302443606,0.05241778340216129,1
proposed,J03-NE-HIGH,57,3.8611999999999997,0.9669787234042552,0.22,3.8090391791243903,0.8914214188672146,0.09181316628523661,1
proposed,J03-NE-HIGH,58,3.8611999999999997,0.9669787234042552,0.22,3.8597792991378994,0.900029028430033,0.06696476721441631,1
proposed,J03-NE-HIGH,59,3.8611999999999997,0.9669787234042552,0.22,3.7841345646331233,0.887131057856754,0.1109717577659822,1
proposed,J03-NE-HIGH,60,3.8611999999999997,0.9669787234042552,0.22,3.7956292959011257,0.9106350566479882,0.08645302782183721,1
